-1.113156e-04	-2.307795e-04	1.194639e-04
-1.113156e-04	-2.307860e-04	1.194704e-04
-1.113156e-04	-2.307944e-04	1.194788e-04
-1.113156e-04	-2.308046e-04	1.194891e-04
-1.113156e-04	-2.308166e-04	1.195010e-04
-1.113156e-04	-2.308302e-04	1.195147e-04
-1.113156e-04	-2.308455e-04	1.195299e-04
-1.113156e-04	-2.308625e-04	1.195469e-04
-1.113156e-04	-2.308811e-04	1.195655e-04
-1.113156e-04	-2.309015e-04	1.195859e-04
-1.113156e-04	-2.309239e-04	1.196082e-04
-1.113157e-04	-2.309483e-04	1.196326e-04
-1.113158e-04	-2.309749e-04	1.196592e-04
-1.113159e-04	-2.310038e-04	1.196880e-04
-1.113160e-04	-2.310349e-04	1.197189e-04
-1.113163e-04	-2.310678e-04	1.197515e-04
-1.113166e-04	-2.311016e-04	1.197849e-04
-1.113171e-04	-2.311344e-04	1.198173e-04
-1.113176e-04	-2.311638e-04	1.198462e-04
-1.113180e-04	-2.311866e-04	1.198687e-04
-1.113181e-04	-2.312004e-04	1.198823e-04
-1.113179e-04	-2.312044e-04	1.198866e-04
-1.113174e-04	-2.312001e-04	1.198827e-04
-1.113169e-04	-2.311903e-04	1.198734e-04
-1.113165e-04	-2.311781e-04	1.198616e-04
-1.113162e-04	-2.311657e-04	1.198495e-04
-1.113160e-04	-2.311546e-04	1.198386e-04
-1.113158e-04	-2.311455e-04	1.198296e-04
-1.113157e-04	-2.311386e-04	1.198229e-04
-1.113157e-04	-2.311341e-04	1.198184e-04
-1.113156e-04	-2.311317e-04	1.198160e-04
-1.113156e-04	-2.311313e-04	1.198157e-04
-1.113156e-04	-2.311329e-04	1.198173e-04
-1.113156e-04	-2.311362e-04	1.198206e-04
-1.113156e-04	-2.311412e-04	1.198257e-04
-1.113156e-04	-2.311479e-04	1.198323e-04
-1.113156e-04	-2.311562e-04	1.198407e-04
-1.113156e-04	-2.311663e-04	1.198507e-04
-1.113156e-04	-2.311781e-04	1.198625e-04
-1.113156e-04	-2.311917e-04	1.198761e-04
-1.113156e-04	-2.312074e-04	1.198917e-04
-1.113157e-04	-2.312252e-04	1.199095e-04
-1.113158e-04	-2.312453e-04	1.199295e-04
-1.113159e-04	-2.312678e-04	1.199519e-04
-1.113161e-04	-2.312925e-04	1.199764e-04
-1.113163e-04	-2.313189e-04	1.200026e-04
-1.113167e-04	-2.313460e-04	1.200293e-04
-1.113172e-04	-2.313719e-04	1.200547e-04
-1.113177e-04	-2.313937e-04	1.200761e-04
-1.113180e-04	-2.314085e-04	1.200905e-04
-1.113180e-04	-2.314140e-04	1.200960e-04
-1.113178e-04	-2.314099e-04	1.200922e-04
-1.113173e-04	-2.313981e-04	1.200808e-04
-1.113168e-04	-2.313816e-04	1.200648e-04
-1.113164e-04	-2.313632e-04	1.200468e-04
-1.113161e-04	-2.313451e-04	1.200289e-04
-1.113159e-04	-2.313285e-04	1.200125e-04
-1.113158e-04	-2.313140e-04	1.199982e-04
-1.113157e-04	-2.313019e-04	1.199862e-04
-1.113157e-04	-2.312920e-04	1.199764e-04
-1.113156e-04	-2.312843e-04	1.199687e-04
-1.113156e-04	-2.312787e-04	1.199631e-04
-1.113156e-04	-2.312749e-04	1.199593e-04
-1.113156e-04	-2.312728e-04	1.199572e-04
-1.113156e-04	-2.312724e-04	1.199568e-04
-1.113156e-04	-2.312736e-04	1.199581e-04
-1.113156e-04	-2.312765e-04	1.199609e-04
-1.113156e-04	-2.312809e-04	1.199653e-04
-1.113156e-04	-2.312871e-04	1.199715e-04
-1.113156e-04	-2.312951e-04	1.199795e-04
-1.113157e-04	-2.313051e-04	1.199894e-04
-1.113157e-04	-2.313171e-04	1.200014e-04
-1.113158e-04	-2.313314e-04	1.200156e-04
-1.113159e-04	-2.313479e-04	1.200320e-04
-1.113161e-04	-2.313665e-04	1.200503e-04
-1.113164e-04	-2.313865e-04	1.200700e-04
-1.113168e-04	-2.314067e-04	1.200899e-04
-1.113173e-04	-2.314251e-04	1.201077e-04
-1.113178e-04	-2.314386e-04	1.201208e-04
-1.113181e-04	-2.314444e-04	1.201264e-04
-1.113180e-04	-2.314406e-04	1.201225e-04
-1.113177e-04	-2.314272e-04	1.201095e-04
-1.113172e-04	-2.314066e-04	1.200893e-04
-1.113168e-04	-2.313817e-04	1.200649e-04
-1.113164e-04	-2.313553e-04	1.200390e-04
-1.113161e-04	-2.313295e-04	1.200134e-04
-1.113159e-04	-2.313052e-04	1.199893e-04
-1.113158e-04	-2.312830e-04	1.199672e-04
-1.113157e-04	-2.312630e-04	1.199473e-04
-1.113157e-04	-2.312452e-04	1.199296e-04
-1.113156e-04	-2.312295e-04	1.199139e-04
-1.113156e-04	-2.312157e-04	1.199001e-04
-1.113156e-04	-2.312036e-04	1.198880e-04
-1.113156e-04	-2.311933e-04	1.198777e-04
-1.113156e-04	-2.311846e-04	1.198690e-04
-1.113156e-04	-2.311775e-04	1.198619e-04
-1.113156e-04	-2.311720e-04	1.198564e-04
-1.113156e-04	-2.311681e-04	1.198526e-04
-1.113156e-04	-2.311661e-04	1.198505e-04
-1.113156e-04	-2.311660e-04	1.198504e-04
-1.113157e-04	-2.311679e-04	1.198523e-04
-1.113157e-04	-2.311721e-04	1.198564e-04
-1.113158e-04	-2.311786e-04	1.198628e-04
-1.113159e-04	-2.311875e-04	1.198715e-04
-1.113162e-04	-2.311985e-04	1.198823e-04
-1.113165e-04	-2.312109e-04	1.198944e-04
-1.113169e-04	-2.312234e-04	1.199065e-04
-1.113174e-04	-2.312337e-04	1.199163e-04
-1.113178e-04	-2.312388e-04	1.199210e-04
-1.113180e-04	-2.312358e-04	1.199178e-04
-1.113179e-04	-2.312233e-04	1.199054e-04
-1.113175e-04	-2.312019e-04	1.198844e-04
-1.113171e-04	-2.311741e-04	1.198571e-04
-1.113166e-04	-2.311430e-04	1.198264e-04
-1.113162e-04	-2.311112e-04	1.197950e-04
-1.113160e-04	-2.310805e-04	1.197645e-04
-1.113158e-04	-2.310518e-04	1.197360e-04
-1.113157e-04	-2.310257e-04	1.197100e-04
-1.113156e-04	-2.310021e-04	1.196864e-04
-1.113156e-04	-2.309809e-04	1.196654e-04
-1.113155e-04	-2.309622e-04	1.196467e-04
-1.113155e-04	-2.309457e-04	1.196302e-04
-1.113155e-04	-2.309313e-04	1.196158e-04
-1.113155e-04	-2.309188e-04	1.196033e-04
-1.113155e-04	-2.309084e-04	1.195929e-04
-1.113155e-04	-2.308998e-04	1.195843e-04
-1.113155e-04	-2.308932e-04	1.195777e-04
-1.113155e-04	-2.308886e-04	1.195731e-04
-1.113155e-04	-2.308861e-04	1.195705e-04
-1.113156e-04	-2.308857e-04	1.195702e-04
-1.113156e-04	-2.308878e-04	1.195722e-04
-1.113157e-04	-2.308923e-04	1.195766e-04
-1.113158e-04	-2.308994e-04	1.195836e-04
-1.113159e-04	-2.309090e-04	1.195931e-04
-1.113162e-04	-2.309209e-04	1.196047e-04
-1.113165e-04	-2.309341e-04	1.196176e-04
-1.113169e-04	-2.309471e-04	1.196301e-04
-1.113174e-04	-2.309574e-04	1.196400e-04
-1.113179e-04	-2.309620e-04	1.196441e-04
-1.113180e-04	-2.309581e-04	1.196401e-04
-1.113179e-04	-2.309447e-04	1.196268e-04
-1.113175e-04	-2.309228e-04	1.196053e-04
-1.113170e-04	-2.308950e-04	1.195781e-04
-1.113165e-04	-2.308645e-04	1.195480e-04
-1.113162e-04	-2.308337e-04	1.195175e-04
-1.113160e-04	-2.308042e-04	1.194882e-04
-1.113158e-04	-2.307767e-04	1.194608e-04
-1.113157e-04	-2.307515e-04	1.194358e-04
-1.113157e-04	-2.307288e-04	1.194131e-04
-1.113156e-04	-2.307083e-04	1.193926e-04
-1.113156e-04	-2.306899e-04	1.193743e-04
-1.113156e-04	-2.306735e-04	1.193579e-04
-1.113156e-04	-2.306589e-04	1.193433e-04
-1.113156e-04	-2.306460e-04	1.193304e-04
-1.113156e-04	-2.306347e-04	1.193191e-04
-1.113156e-04	-2.306250e-04	1.193094e-04
-1.113156e-04	-2.306169e-04	1.193013e-04
-1.113156e-04	-2.306105e-04	1.192949e-04
-1.113156e-04	-2.306058e-04	1.192902e-04
-1.113157e-04	-2.306030e-04	1.192874e-04
-1.113157e-04	-2.306022e-04	1.192865e-04
-1.113158e-04	-2.306035e-04	1.192877e-04
-1.113159e-04	-2.306070e-04	1.192911e-04
-1.113161e-04	-2.306126e-04	1.192965e-04
-1.113163e-04	-2.306198e-04	1.193035e-04
-1.113167e-04	-2.306278e-04	1.193111e-04
-1.113171e-04	-2.306348e-04	1.193176e-04
-1.113176e-04	-2.306380e-04	1.193204e-04
-1.113180e-04	-2.306345e-04	1.193165e-04
-1.113181e-04	-2.306218e-04	1.193037e-04
-1.113179e-04	-2.305992e-04	1.192813e-04
-1.113174e-04	-2.305681e-04	1.192507e-04
-1.113170e-04	-2.305316e-04	1.192147e-04
-1.113165e-04	-2.304926e-04	1.191761e-04
-1.113162e-04	-2.304533e-04	1.191371e-04
-1.113160e-04	-2.304152e-04	1.190992e-04
-1.113159e-04	-2.303790e-04	1.190632e-04
-1.113158e-04	-2.303450e-04	1.190292e-04
-1.113157e-04	-2.303131e-04	1.189974e-04
-1.113157e-04	-2.302832e-04	1.189675e-04
-1.113156e-04	-2.302553e-04	1.189396e-04
-1.113156e-04	-2.302291e-04	1.189135e-04
-1.113156e-04	-2.302046e-04	1.188890e-04
-1.113156e-04	-2.301816e-04	1.188660e-04
-1.113156e-04	-2.301603e-04	1.188447e-04
-1.113156e-04	-2.301405e-04	1.188249e-04
-1.113156e-04	-2.301223e-04	1.188067e-04
-1.113156e-04	-2.301058e-04	1.187902e-04
-1.113156e-04	-2.300911e-04	1.187754e-04
-1.113157e-04	-2.300783e-04	1.187627e-04
-1.113157e-04	-2.300677e-04	1.187520e-04
-1.113158e-04	-2.300593e-04	1.187436e-04
-1.113159e-04	-2.300533e-04	1.187374e-04
-1.113161e-04	-2.300495e-04	1.187334e-04
-1.113163e-04	-2.300474e-04	1.187310e-04
-1.113167e-04	-2.300459e-04	1.187292e-04
-1.113172e-04	-2.300431e-04	1.187260e-04
-1.113177e-04	-2.300363e-04	1.187187e-04
-1.113180e-04	-2.300224e-04	1.187044e-04
-1.113180e-04	-2.299992e-04	1.186812e-04
-1.113177e-04	-2.299665e-04	1.186488e-04
-1.113173e-04	-2.299263e-04	1.186091e-04
-1.113168e-04	-2.298815e-04	1.185647e-04
-1.113164e-04	-2.298351e-04	1.185187e-04
-1.113161e-04	-2.297890e-04	1.184729e-04
-1.113159e-04	-2.297447e-04	1.184288e-04
-1.113158e-04	-2.297026e-04	1.183868e-04
-1.113157e-04	-2.296630e-04	1.183473e-04
-1.113156e-04	-2.296259e-04	1.183102e-04
-1.113156e-04	-2.295910e-04	1.182754e-04
-1.113156e-04	-2.295584e-04	1.182428e-04
-1.113155e-04	-2.295278e-04	1.182122e-04
-1.113155e-04	-2.294991e-04	1.181836e-04
-1.113155e-04	-2.294723e-04	1.181568e-04
-1.113155e-04	-2.294473e-04	1.181318e-04
-1.113155e-04	-2.294241e-04	1.181086e-04
-1.113155e-04	-2.294028e-04	1.180873e-04
-1.113156e-04	-2.293835e-04	1.180679e-04
-1.113156e-04	-2.293661e-04	1.180505e-04
-1.113156e-04	-2.293510e-04	1.180353e-04
-1.113157e-04	-2.293381e-04	1.180225e-04
-1.113158e-04	-2.293278e-04	1.180120e-04
-1.113159e-04	-2.293198e-04	1.180039e-04
-1.113161e-04	-2.293142e-04	1.179981e-04
-1.113164e-04	-2.293102e-04	1.179938e-04
-1.113168e-04	-2.293066e-04	1.179898e-04
-1.113173e-04	-2.293013e-04	1.179840e-04
-1.113177e-04	-2.292913e-04	1.179736e-04
-1.113180e-04	-2.292737e-04	1.179557e-04
-1.113180e-04	-2.292467e-04	1.179287e-04
-1.113176e-04	-2.292104e-04	1.178927e-04
-1.113172e-04	-2.291671e-04	1.178499e-04
-1.113167e-04	-2.291198e-04	1.178031e-04
-1.113163e-04	-2.290713e-04	1.177550e-04
-1.113161e-04	-2.290236e-04	1.177075e-04
-1.113159e-04	-2.289776e-04	1.176617e-04
-1.113158e-04	-2.289339e-04	1.176182e-04
-1.113157e-04	-2.288926e-04	1.175769e-04
-1.113156e-04	-2.288536e-04	1.175380e-04
-1.113156e-04	-2.288169e-04	1.175013e-04
-1.113156e-04	-2.287822e-04	1.174666e-04
-1.113156e-04	-2.287494e-04	1.174338e-04
-1.113156e-04	-2.287184e-04	1.174028e-04
-1.113156e-04	-2.286891e-04	1.173736e-04
-1.113156e-04	-2.286616e-04	1.173461e-04
-1.113156e-04	-2.286358e-04	1.173202e-04
-1.113156e-04	-2.286118e-04	1.172962e-04
-1.113156e-04	-2.285896e-04	1.172740e-04
-1.113156e-04	-2.285694e-04	1.172538e-04
-1.113156e-04	-2.285514e-04	1.172357e-04
-1.113157e-04	-2.285356e-04	1.172199e-04
-1.113158e-04	-2.285222e-04	1.172064e-04
-1.113159e-04	-2.285113e-04	1.171953e-04
-1.113162e-04	-2.285025e-04	1.171863e-04
-1.113165e-04	-2.284951e-04	1.171786e-04
-1.113169e-04	-2.284878e-04	1.171709e-04
-1.113174e-04	-2.284782e-04	1.171608e-04
-1.113178e-04	-2.284633e-04	1.171455e-04
-1.113180e-04	-2.284403e-04	1.171223e-04
-1.113179e-04	-2.284078e-04	1.170899e-04
-1.113175e-04	-2.283664e-04	1.170489e-04
-1.113170e-04	-2.283187e-04	1.170017e-04
-1.113166e-04	-2.282678e-04	1.169512e-04
-1.113162e-04	-2.282162e-04	1.169000e-04
-1.113160e-04	-2.281657e-04	1.168497e-04
-1.113158e-04	-2.281173e-04	1.168015e-04
-1.113157e-04	-2.280714e-04	1.167557e-04
-1.113156e-04	-2.280280e-04	1.167123e-04
-1.113156e-04	-2.279870e-04	1.166714e-04
-1.113156e-04	-2.279484e-04	1.166329e-04
-1.113155e-04	-2.279120e-04	1.165965e-04
-1.113155e-04	-2.278777e-04	1.165622e-04
-1.113155e-04	-2.278454e-04	1.165298e-04
-1.113155e-04	-2.278149e-04	1.164994e-04
-1.113155e-04	-2.277864e-04	1.164709e-04
-1.113155e-04	-2.277598e-04	1.164442e-04
-1.113155e-04	-2.277351e-04	1.164196e-04
-1.113155e-04	-2.277125e-04	1.163969e-04
-1.113156e-04	-2.276921e-04	1.163765e-04
-1.113156e-04	-2.276740e-04	1.163584e-04
-1.113157e-04	-2.276584e-04	1.163427e-04
-1.113158e-04	-2.276453e-04	1.163295e-04
-1.113160e-04	-2.276348e-04	1.163188e-04
-1.113162e-04	-2.276264e-04	1.163102e-04
-1.113165e-04	-2.276194e-04	1.163028e-04
-1.113170e-04	-2.276120e-04	1.162951e-04
-1.113175e-04	-2.276019e-04	1.162845e-04
-1.113179e-04	-2.275860e-04	1.162681e-04
-1.113180e-04	-2.275615e-04	1.162435e-04
-1.113179e-04	-2.275275e-04	1.162096e-04
-1.113174e-04	-2.274850e-04	1.161676e-04
-1.113170e-04	-2.274368e-04	1.161199e-04
-1.113165e-04	-2.273860e-04	1.160694e-04
-1.113162e-04	-2.273349e-04	1.160187e-04
-1.113160e-04	-2.272850e-04	1.159691e-04
-1.113158e-04	-2.272373e-04	1.159215e-04
-1.113157e-04	-2.271919e-04	1.158762e-04
-1.113157e-04	-2.271490e-04	1.158333e-04
-1.113156e-04	-2.271083e-04	1.157927e-04
-1.113156e-04	-2.270698e-04	1.157542e-04
-1.113156e-04	-2.270332e-04	1.157176e-04
-1.113156e-04	-2.269985e-04	1.156829e-04
-1.113156e-04	-2.269655e-04	1.156500e-04
-1.113156e-04	-2.269342e-04	1.156187e-04
-1.113156e-04	-2.269046e-04	1.155890e-04
-1.113156e-04	-2.268766e-04	1.155610e-04
-1.113156e-04	-2.268503e-04	1.155347e-04
-1.113156e-04	-2.268258e-04	1.155102e-04
-1.113157e-04	-2.268033e-04	1.154876e-04
-1.113157e-04	-2.267828e-04	1.154671e-04
-1.113158e-04	-2.267645e-04	1.154487e-04
-1.113159e-04	-2.267484e-04	1.154325e-04
-1.113161e-04	-2.267346e-04	1.154185e-04
-1.113163e-04	-2.267224e-04	1.154061e-04
-1.113167e-04	-2.267111e-04	1.153944e-04
-1.113171e-04	-2.266987e-04	1.153815e-04
-1.113176e-04	-2.266826e-04	1.153650e-04
-1.113180e-04	-2.266598e-04	1.153418e-04
-1.113181e-04	-2.266278e-04	1.153098e-04
-1.113178e-04	-2.265861e-04	1.152683e-04
-1.113174e-04	-2.265362e-04	1.152188e-04
-1.113169e-04	-2.264809e-04	1.151640e-04
-1.113165e-04	-2.264234e-04	1.151069e-04
-1.113162e-04	-2.263657e-04	1.150495e-04
-1.113160e-04	-2.263094e-04	1.149935e-04
-1.113158e-04	-2.262552e-04	1.149393e-04
-1.113157e-04	-2.262032e-04	1.148875e-04
-1.113157e-04	-2.261535e-04	1.148378e-04
-1.113156e-04	-2.261060e-04	1.147904e-04
-1.113156e-04	-2.260606e-04	1.147450e-04
-1.113156e-04	-2.260170e-04	1.147015e-04
-1.113156e-04	-2.259754e-04	1.146598e-04
-1.113156e-04	-2.259354e-04	1.146199e-04
-1.113155e-04	-2.258972e-04	1.145817e-04
-1.113155e-04	-2.258608e-04	1.145452e-04
-1.113156e-04	-2.258261e-04	1.145105e-04
-1.113156e-04	-2.257933e-04	1.144777e-04
-1.113156e-04	-2.257625e-04	1.144469e-04
-1.113156e-04	-2.257339e-04	1.144183e-04
-1.113157e-04	-2.257076e-04	1.143919e-04
-1.113157e-04	-2.256837e-04	1.143680e-04
-1.113159e-04	-2.256625e-04	1.143466e-04
-1.113160e-04	-2.256436e-04	1.143275e-04
-1.113163e-04	-2.256266e-04	1.143103e-04
-1.113167e-04	-2.256105e-04	1.142938e-04
-1.113171e-04	-2.255932e-04	1.142761e-04
-1.113176e-04	-2.255720e-04	1.142544e-04
-1.113179e-04	-2.255439e-04	1.142259e-04
-1.113180e-04	-2.255067e-04	1.141887e-04
-1.113177e-04	-2.254603e-04	1.141426e-04
-1.113172e-04	-2.254067e-04	1.140895e-04
-1.113167e-04	-2.253488e-04	1.140321e-04
-1.113163e-04	-2.252896e-04	1.139733e-04
-1.113160e-04	-2.252311e-04	1.139151e-04
-1.113158e-04	-2.251746e-04	1.138588e-04
-1.113157e-04	-2.251206e-04	1.138049e-04
-1.113156e-04	-2.250694e-04	1.137538e-04
-1.113156e-04	-2.250208e-04	1.137053e-04
-1.113155e-04	-2.249749e-04	1.136594e-04
-1.113155e-04	-2.249314e-04	1.136159e-04
-1.113155e-04	-2.248902e-04	1.135747e-04
-1.113155e-04	-2.248512e-04	1.135357e-04
-1.113155e-04	-2.248143e-04	1.134988e-04
-1.113155e-04	-2.247795e-04	1.134640e-04
-1.113155e-04	-2.247468e-04	1.134313e-04
-1.113155e-04	-2.247162e-04	1.134007e-04
-1.113155e-04	-2.246878e-04	1.133723e-04
