-1.121659e-04	-2.279952e-04	1.158292e-04
-1.121659e-04	-2.280360e-04	1.158700e-04
-1.121660e-04	-2.280789e-04	1.159129e-04
-1.121660e-04	-2.281241e-04	1.159581e-04
-1.121661e-04	-2.281718e-04	1.160057e-04
-1.121662e-04	-2.282219e-04	1.160557e-04
-1.121663e-04	-2.282745e-04	1.161082e-04
-1.121665e-04	-2.283293e-04	1.161628e-04
-1.121669e-04	-2.283855e-04	1.162186e-04
-1.121673e-04	-2.284415e-04	1.162742e-04
-1.121678e-04	-2.284950e-04	1.163272e-04
-1.121682e-04	-2.285428e-04	1.163746e-04
-1.121684e-04	-2.285823e-04	1.164139e-04
-1.121683e-04	-2.286122e-04	1.164439e-04
-1.121679e-04	-2.286334e-04	1.164656e-04
-1.121674e-04	-2.286487e-04	1.164813e-04
-1.121669e-04	-2.286610e-04	1.164940e-04
-1.121666e-04	-2.286728e-04	1.165063e-04
-1.121664e-04	-2.286859e-04	1.165195e-04
-1.121662e-04	-2.287010e-04	1.165348e-04
-1.121661e-04	-2.287185e-04	1.165524e-04
-1.121660e-04	-2.287384e-04	1.165723e-04
-1.121660e-04	-2.287606e-04	1.165946e-04
-1.121660e-04	-2.287850e-04	1.166191e-04
-1.121659e-04	-2.288115e-04	1.166456e-04
-1.121659e-04	-2.288399e-04	1.166740e-04
-1.121659e-04	-2.288701e-04	1.167041e-04
-1.121659e-04	-2.289020e-04	1.167361e-04
-1.121659e-04	-2.289357e-04	1.167698e-04
-1.121659e-04	-2.289711e-04	1.168052e-04
-1.121659e-04	-2.290084e-04	1.168425e-04
-1.121660e-04	-2.290476e-04	1.168816e-04
-1.121660e-04	-2.290888e-04	1.169228e-04
-1.121660e-04	-2.291322e-04	1.169662e-04
-1.121661e-04	-2.291780e-04	1.170119e-04
-1.121662e-04	-2.292262e-04	1.170600e-04
-1.121664e-04	-2.292768e-04	1.171104e-04
-1.121666e-04	-2.293294e-04	1.171628e-04
-1.121670e-04	-2.293830e-04	1.172161e-04
-1.121674e-04	-2.294361e-04	1.172687e-04
-1.121679e-04	-2.294859e-04	1.173180e-04
-1.121683e-04	-2.295295e-04	1.173612e-04
-1.121684e-04	-2.295643e-04	1.173959e-04
-1.121682e-04	-2.295895e-04	1.174213e-04
-1.121678e-04	-2.296066e-04	1.174389e-04
-1.121673e-04	-2.296184e-04	1.174511e-04
-1.121668e-04	-2.296278e-04	1.174610e-04
-1.121665e-04	-2.296373e-04	1.174708e-04
-1.121663e-04	-2.296483e-04	1.174820e-04
-1.121661e-04	-2.296615e-04	1.174954e-04
-1.121661e-04	-2.296773e-04	1.175112e-04
-1.121660e-04	-2.296956e-04	1.175296e-04
-1.121659e-04	-2.297163e-04	1.175503e-04
-1.121659e-04	-2.297393e-04	1.175734e-04
-1.121659e-04	-2.297645e-04	1.175986e-04
-1.121659e-04	-2.297918e-04	1.176259e-04
-1.121659e-04	-2.298210e-04	1.176551e-04
-1.121659e-04	-2.298521e-04	1.176862e-04
-1.121659e-04	-2.298851e-04	1.177192e-04
-1.121659e-04	-2.299201e-04	1.177542e-04
-1.121659e-04	-2.299571e-04	1.177911e-04
-1.121659e-04	-2.299961e-04	1.178302e-04
-1.121660e-04	-2.300375e-04	1.178715e-04
-1.121660e-04	-2.300812e-04	1.179152e-04
-1.121661e-04	-2.301275e-04	1.179614e-04
-1.121662e-04	-2.301764e-04	1.180102e-04
-1.121664e-04	-2.302277e-04	1.180613e-04
-1.121667e-04	-2.302810e-04	1.181144e-04
-1.121670e-04	-2.303352e-04	1.181682e-04
-1.121675e-04	-2.303885e-04	1.182210e-04
-1.121680e-04	-2.304380e-04	1.182700e-04
-1.121683e-04	-2.304807e-04	1.183124e-04
-1.121684e-04	-2.305144e-04	1.183460e-04
-1.121681e-04	-2.305387e-04	1.183705e-04
-1.121677e-04	-2.305553e-04	1.183876e-04
-1.121672e-04	-2.305672e-04	1.184000e-04
-1.121668e-04	-2.305774e-04	1.184106e-04
-1.121665e-04	-2.305879e-04	1.184214e-04
-1.121663e-04	-2.306000e-04	1.184337e-04
-1.121662e-04	-2.306144e-04	1.184482e-04
-1.121661e-04	-2.306312e-04	1.184651e-04
-1.121660e-04	-2.306504e-04	1.184844e-04
-1.121660e-04	-2.306718e-04	1.185058e-04
-1.121660e-04	-2.306954e-04	1.185294e-04
-1.121660e-04	-2.307208e-04	1.185549e-04
-1.121659e-04	-2.307481e-04	1.185821e-04
-1.121659e-04	-2.307770e-04	1.186111e-04
-1.121660e-04	-2.308076e-04	1.186417e-04
-1.121660e-04	-2.308399e-04	1.186739e-04
-1.121660e-04	-2.308737e-04	1.187078e-04
-1.121660e-04	-2.309093e-04	1.187433e-04
-1.121660e-04	-2.309467e-04	1.187807e-04
-1.121661e-04	-2.309860e-04	1.188200e-04
-1.121661e-04	-2.310274e-04	1.188613e-04
-1.121662e-04	-2.310709e-04	1.189047e-04
-1.121663e-04	-2.311167e-04	1.189503e-04
-1.121665e-04	-2.311644e-04	1.189979e-04
-1.121668e-04	-2.312136e-04	1.190468e-04
-1.121672e-04	-2.312629e-04	1.190957e-04
-1.121677e-04	-2.313104e-04	1.191427e-04
-1.121682e-04	-2.313531e-04	1.191850e-04
-1.121685e-04	-2.313881e-04	1.192196e-04
-1.121684e-04	-2.314133e-04	1.192448e-04
-1.121681e-04	-2.314289e-04	1.192608e-04
-1.121676e-04	-2.314370e-04	1.192694e-04
-1.121672e-04	-2.314407e-04	1.192736e-04
-1.121668e-04	-2.314428e-04	1.192760e-04
-1.121665e-04	-2.314452e-04	1.192787e-04
-1.121663e-04	-2.314491e-04	1.192828e-04
-1.121662e-04	-2.314549e-04	1.192887e-04
-1.121661e-04	-2.314629e-04	1.192968e-04
-1.121661e-04	-2.314730e-04	1.193069e-04
-1.121660e-04	-2.314851e-04	1.193190e-04
-1.121660e-04	-2.314989e-04	1.193329e-04
-1.121660e-04	-2.315145e-04	1.193485e-04
-1.121660e-04	-2.315317e-04	1.193657e-04
-1.121660e-04	-2.315504e-04	1.193844e-04
-1.121660e-04	-2.315706e-04	1.194046e-04
-1.121660e-04	-2.315924e-04	1.194264e-04
-1.121660e-04	-2.316157e-04	1.194498e-04
-1.121660e-04	-2.316408e-04	1.194748e-04
-1.121660e-04	-2.316677e-04	1.195017e-04
-1.121661e-04	-2.316966e-04	1.195305e-04
-1.121661e-04	-2.317276e-04	1.195615e-04
-1.121662e-04	-2.317609e-04	1.195947e-04
-1.121663e-04	-2.317966e-04	1.196302e-04
-1.121665e-04	-2.318342e-04	1.196677e-04
-1.121668e-04	-2.318733e-04	1.197065e-04
-1.121673e-04	-2.319125e-04	1.197452e-04
-1.121677e-04	-2.319494e-04	1.197817e-04
-1.121682e-04	-2.319812e-04	1.198130e-04
-1.121684e-04	-2.320050e-04	1.198366e-04
-1.121683e-04	-2.320192e-04	1.198508e-04
-1.121679e-04	-2.320243e-04	1.198564e-04
-1.121675e-04	-2.320230e-04	1.198555e-04
-1.121670e-04	-2.320182e-04	1.198512e-04
-1.121666e-04	-2.320126e-04	1.198459e-04
-1.121664e-04	-2.320079e-04	1.198416e-04
-1.121662e-04	-2.320053e-04	1.198391e-04
-1.121661e-04	-2.320051e-04	1.198390e-04
-1.121660e-04	-2.320074e-04	1.198414e-04
-1.121660e-04	-2.320122e-04	1.198462e-04
